date,asset,price
2021-06-04,S&P500,136.52
2021-06-05,S&P500,136.31
2021-06-06,S&P500,135.44
2021-06-07,S&P500,135.87
2021-06-08,S&P500,136.27
2021-06-09,S&P500,136.85
2021-06-10,S&P500,137.19
2021-06-11,S&P500,136.46
2021-06-12,S&P500,136.15
2021-06-13,S&P500,137.25
2021-06-14,S&P500,138.53
2021-06-15,S&P500,137.16
2021-06-16,S&P500,135.32
2021-06-17,S&P500,134.45
2021-06-18,S&P500,135.7
2021-06-19,S&P500,137.16
2021-06-20,S&P500,136.05
2021-06-21,S&P500,136.42
2021-06-22,S&P500,138.62
2021-06-23,S&P500,139.12
2021-06-24,S&P500,140.83
2021-06-25,S&P500,142.02
2021-06-26,S&P500,140.93
2021-06-27,S&P500,140.7
2021-06-28,S&P500,140.75
2021-06-29,S&P500,140.87
2021-06-30,S&P500,141.97
2021-07-01,S&P500,142.46
2021-07-02,S&P500,138.94
2021-07-03,S&P500,137.36
2021-07-04,S&P500,134.74
2021-07-05,S&P500,134.95
2021-07-06,S&P500,135.24
2021-07-07,S&P500,135.58
2021-07-08,S&P500,134.43
2021-07-09,S&P500,135.23
2021-07-10,S&P500,136.09
2021-07-11,S&P500,134.59
2021-07-12,S&P500,132.83
2021-07-13,S&P500,132.83
2021-07-14,S&P500,134.98
2021-07-15,S&P500,137.02
2021-07-16,S&P500,137.69
2021-07-17,S&P500,136.82
2021-07-18,S&P500,137.88
2021-07-19,S&P500,137.34
2021-07-20,S&P500,136.42
2021-07-21,S&P500,133.85
2021-07-22,S&P500,133.97
2021-07-23,S&P500,133.21
2021-07-24,S&P500,133.33
2021-07-25,S&P500,130.57
2021-07-26,S&P500,130.77
2021-07-27,S&P500,127.86
2021-07-28,S&P500,129.16
2021-07-29,S&P500,129.79
2021-07-30,S&P500,129.45
2021-07-31,S&P500,130.13
2021-08-01,S&P500,128.95
2021-08-02,S&P500,129.04
2021-08-03,S&P500,130.0
2021-08-04,S&P500,126.28
2021-08-05,S&P500,125.75
2021-08-06,S&P500,125.72
2021-08-07,S&P500,125.48
2021-08-08,S&P500,127.23
2021-08-09,S&P500,125.88
2021-08-10,S&P500,125.14
2021-08-11,S&P500,122.84
2021-08-12,S&P500,124.65
2021-08-13,S&P500,124.35
2021-08-14,S&P500,123.83
2021-08-15,S&P500,123.77
2021-08-16,S&P500,124.53
2021-08-17,S&P500,124.95
2021-08-18,S&P500,128.12
2021-08-19,S&P500,128.67
2021-08-20,S&P500,128.11
2021-08-21,S&P500,127.44
2021-08-22,S&P500,126.96
2021-08-23,S&P500,125.16
2021-08-24,S&P500,125.21
2021-08-25,S&P500,126.15
2021-08-26,S&P500,125.41
2021-08-27,S&P500,124.45
2021-08-28,S&P500,126.26
2021-08-29,S&P500,124.55
2021-08-30,S&P500,122.07
2021-08-31,S&P500,120.69
2021-09-01,S&P500,118.84
2021-09-02,S&P500,119.3
2021-09-03,S&P500,118.87
2021-09-04,S&P500,118.61
2021-09-05,S&P500,119.99
2021-09-06,S&P500,119.16
2021-09-07,S&P500,120.09
2021-09-08,S&P500,121.9
2021-09-09,S&P500,121.36
2021-09-10,S&P500,122.24
2021-09-11,S&P500,121.95
2021-09-12,S&P500,123.06
2021-09-13,S&P500,121.18
2021-09-14,S&P500,119.2
2021-09-15,S&P500,118.73
2021-09-16,S&P500,117.66
2021-09-17,S&P500,117.04
2021-09-18,S&P500,116.78
2021-09-19,S&P500,117.64
2021-09-20,S&P500,117.16
2021-09-21,S&P500,116.17
2021-09-22,S&P500,115.75
2021-09-23,S&P500,114.82
2021-09-24,S&P500,113.7
2021-09-25,S&P500,111.77
2021-09-26,S&P500,111.85
2021-09-27,S&P500,111.17
2021-09-28,S&P500,112.33
2021-09-29,S&P500,110.59
2021-09-30,S&P500,109.94
2021-10-01,S&P500,112.11
2021-10-02,S&P500,110.99
2021-10-03,S&P500,110.7
2021-10-04,S&P500,109.24
2021-10-05,S&P500,107.63
2021-10-06,S&P500,109.48
2021-10-07,S&P500,109.69
2021-10-08,S&P500,109.85
2021-10-09,S&P500,107.81
2021-10-10,S&P500,108.24
2021-10-11,S&P500,109.63
2021-10-12,S&P500,111.01
2021-10-13,S&P500,111.81
2021-10-14,S&P500,110.46
2021-10-15,S&P500,110.83
2021-10-16,S&P500,111.63
2021-10-17,S&P500,109.48
2021-10-18,S&P500,108.14
2021-10-19,S&P500,109.2
2021-10-20,S&P500,110.25
2021-10-21,S&P500,108.39
2021-10-22,S&P500,109.35
2021-10-23,S&P500,109.46
2021-10-24,S&P500,110.4
2021-10-25,S&P500,109.64
2021-10-26,S&P500,110.41
2021-10-27,S&P500,111.43
2021-10-28,S&P500,111.0
2021-10-29,S&P500,111.03
2021-10-30,S&P500,110.25
2021-10-31,S&P500,112.23
2021-11-01,S&P500,112.08
2021-11-02,S&P500,110.98
2021-11-03,S&P500,110.12
2021-11-04,S&P500,110.27
2021-11-05,S&P500,111.18
2021-11-06,S&P500,109.57
2021-11-07,S&P500,111.79
2021-11-08,S&P500,112.16
2021-11-09,S&P500,112.72
2021-11-10,S&P500,112.6
2021-11-11,S&P500,112.63
2021-11-12,S&P500,112.45
2021-11-13,S&P500,113.67
2021-11-14,S&P500,113.66
2021-11-15,S&P500,114.58
2021-11-16,S&P500,114.06
2021-11-17,S&P500,114.29
2021-11-18,S&P500,113.33
2021-11-19,S&P500,114.79
2021-11-20,S&P500,113.79
2021-11-21,S&P500,113.4
2021-11-22,S&P500,113.02
2021-11-23,S&P500,112.6
2021-11-24,S&P500,113.46
2021-11-25,S&P500,113.08
2021-11-26,S&P500,114.76
2021-11-27,S&P500,113.77
2021-11-28,S&P500,113.98
2021-11-29,S&P500,113.05
2021-11-30,S&P500,113.55
2021-12-01,S&P500,113.53
2021-12-02,S&P500,113.35
2021-12-03,S&P500,114.77
2021-12-04,S&P500,113.99
2021-12-05,S&P500,114.69
2021-12-06,S&P500,113.77
2021-12-07,S&P500,113.9
2021-12-08,S&P500,112.47
2021-12-09,S&P500,111.67
2021-12-10,S&P500,111.58
2021-12-11,S&P500,113.75
2021-12-12,S&P500,113.87
2021-12-13,S&P500,115.86
2021-12-14,S&P500,116.12
2021-12-15,S&P500,115.66
2021-12-16,S&P500,117.51
2021-12-17,S&P500,118.03
2021-12-18,S&P500,117.26
2021-12-19,S&P500,117.82
2021-12-20,S&P500,117.47
2021-12-21,S&P500,115.09
2021-12-22,S&P500,116.21
2021-12-23,S&P500,117.52
2021-12-24,S&P500,119.73
2021-12-25,S&P500,120.24
2021-12-26,S&P500,119.94
2021-12-27,S&P500,120.94
2021-12-28,S&P500,121.96
2021-12-29,S&P500,123.93
2021-12-30,S&P500,123.87
2021-12-31,S&P500,123.67
2022-01-01,S&P500,122.81
2022-01-02,S&P500,123.46
2022-01-03,S&P500,121.6
2022-01-04,S&P500,122.53
2022-01-05,S&P500,123.24
2022-01-06,S&P500,123.94
2022-01-07,S&P500,124.11
2022-01-08,S&P500,125.95
2022-01-09,S&P500,126.99
2022-01-10,S&P500,126.26
2022-01-11,S&P500,125.56
2022-01-12,S&P500,124.5
2022-01-13,S&P500,125.16
2022-01-14,S&P500,123.96
2022-01-15,S&P500,125.26
2022-01-16,S&P500,126.85
2022-01-17,S&P500,125.8
2022-01-18,S&P500,125.57
2022-01-19,S&P500,125.59
2022-01-20,S&P500,126.65
2022-01-21,S&P500,128.58
2022-01-22,S&P500,126.56
2022-01-23,S&P500,126.18
2022-01-24,S&P500,125.86
2022-01-25,S&P500,124.18
2022-01-26,S&P500,123.6
2022-01-27,S&P500,124.11
2022-01-28,S&P500,123.78
2022-01-29,S&P500,121.92
2022-01-30,S&P500,125.37
2022-01-31,S&P500,125.69
2022-02-01,S&P500,125.83
2022-02-02,S&P500,124.51
2022-02-03,S&P500,124.82
2022-02-04,S&P500,124.62
2022-02-05,S&P500,122.36
2022-02-06,S&P500,121.07
2022-02-07,S&P500,122.03
2022-02-08,S&P500,124.36
2022-02-09,S&P500,124.8
2022-02-10,S&P500,126.12
2022-02-11,S&P500,125.94
2022-02-12,S&P500,125.83
2022-02-13,S&P500,127.14
2022-02-14,S&P500,129.14
2022-02-15,S&P500,130.7
2022-02-16,S&P500,129.42
2022-02-17,S&P500,129.34
2022-02-18,S&P500,129.67
2022-02-19,S&P500,129.36
2022-02-20,S&P500,129.83
2022-02-21,S&P500,130.81
2022-02-22,S&P500,132.01
2022-02-23,S&P500,134.04
2022-02-24,S&P500,133.64
2022-02-25,S&P500,132.01
2022-02-26,S&P500,132.43
2022-02-27,S&P500,134.7
2022-02-28,S&P500,134.12
2022-03-01,S&P500,134.95
2022-03-02,S&P500,135.78
2022-03-03,S&P500,136.01
2022-03-04,S&P500,136.02
2022-03-05,S&P500,134.91
2022-03-06,S&P500,132.17
2022-03-07,S&P500,130.84
2022-03-08,S&P500,130.37
2022-03-09,S&P500,131.69
2022-03-10,S&P500,131.56
2022-03-11,S&P500,130.94
2022-03-12,S&P500,129.87
2022-03-13,S&P500,130.66
2022-03-14,S&P500,132.29
2022-03-15,S&P500,133.57
2022-03-16,S&P500,134.29
2022-03-17,S&P500,132.52
2022-03-18,S&P500,132.1
2022-03-19,S&P500,134.44
2022-03-20,S&P500,135.78
2022-03-21,S&P500,133.94
2022-03-22,S&P500,133.87
2022-03-23,S&P500,134.31
2022-03-24,S&P500,133.39
2022-03-25,S&P500,130.62
2022-03-26,S&P500,130.74
2022-03-27,S&P500,129.8
2022-03-28,S&P500,128.86
2022-03-29,S&P500,128.43
2022-03-30,S&P500,128.27
2022-03-31,S&P500,128.26
2022-04-01,S&P500,127.2
2022-04-02,S&P500,126.93
2022-04-03,S&P500,124.82
2022-04-04,S&P500,125.2
2022-04-05,S&P500,121.77
2022-04-06,S&P500,121.42
2022-04-07,S&P500,122.53
2022-04-08,S&P500,121.26
2022-04-09,S&P500,122.11
2022-04-10,S&P500,123.5
2022-04-11,S&P500,119.53
2022-04-12,S&P500,119.35
2022-04-13,S&P500,115.9
2022-04-14,S&P500,115.76
2022-04-15,S&P500,115.75
2022-04-16,S&P500,112.77
2022-04-17,S&P500,115.08
2022-04-18,S&P500,115.42
2022-04-19,S&P500,114.4
2022-04-20,S&P500,116.16
2022-04-21,S&P500,114.01
2022-04-22,S&P500,112.53
2022-04-23,S&P500,109.77
2022-04-24,S&P500,111.94
2022-04-25,S&P500,112.33
2022-04-26,S&P500,113.13
2022-04-27,S&P500,113.49
2022-04-28,S&P500,114.17
2022-04-29,S&P500,114.27
2022-04-30,S&P500,114.59
2022-05-01,S&P500,114.72
2022-05-02,S&P500,113.99
2022-05-03,S&P500,113.94
2022-05-04,S&P500,114.26
2022-05-05,S&P500,114.4
2022-05-06,S&P500,112.62
2022-05-07,S&P500,111.01
2022-05-08,S&P500,112.31
2022-05-09,S&P500,111.94
2022-05-10,S&P500,112.64
2022-05-11,S&P500,111.33
2022-05-12,S&P500,109.56
2022-05-13,S&P500,108.55
2022-05-14,S&P500,108.29
2022-05-15,S&P500,107.49
2022-05-16,S&P500,109.04
2022-05-17,S&P500,109.26
2022-05-18,S&P500,111.47
2022-05-19,S&P500,111.96
2022-05-20,S&P500,109.06
2022-05-21,S&P500,110.33
2022-05-22,S&P500,108.52
2022-05-23,S&P500,108.8
2022-05-24,S&P500,107.87
2022-05-25,S&P500,110.44
2022-05-26,S&P500,112.17
2022-05-27,S&P500,111.28
2022-05-28,S&P500,111.12
2022-05-29,S&P500,111.42
2022-05-30,S&P500,112.45
2022-05-31,S&P500,112.49
2022-06-01,S&P500,111.26
2022-06-02,S&P500,110.4
2022-06-03,S&P500,110.39
2022-06-04,S&P500,111.87
2022-06-05,S&P500,112.39
2022-06-06,S&P500,111.46
2022-06-07,S&P500,112.24
2022-06-08,S&P500,111.77
2022-06-09,S&P500,112.84
2022-06-10,S&P500,115.87
2022-06-11,S&P500,115.44
2022-06-12,S&P500,116.4
2022-06-13,S&P500,115.51
2022-06-14,S&P500,115.37
2022-06-15,S&P500,115.41
2022-06-16,S&P500,115.18
2022-06-17,S&P500,118.13
2022-06-18,S&P500,117.77
2022-06-19,S&P500,118.47
2022-06-20,S&P500,116.15
2022-06-21,S&P500,116.67
2022-06-22,S&P500,118.04
2022-06-23,S&P500,117.41
2022-06-24,S&P500,114.4
2022-06-25,S&P500,114.35
2022-06-26,S&P500,114.37
2022-06-27,S&P500,115.24
2022-06-28,S&P500,117.65
2022-06-29,S&P500,117.2
2022-06-30,S&P500,116.17
2022-07-01,S&P500,114.77
2022-07-02,S&P500,115.01
2022-07-03,S&P500,115.58
2022-07-04,S&P500,114.93
2022-07-05,S&P500,115.86
2022-07-06,S&P500,116.42
2022-07-07,S&P500,116.47
2022-07-08,S&P500,115.39
2022-07-09,S&P500,114.81
2022-07-10,S&P500,111.89
2022-07-11,S&P500,112.18
2022-07-12,S&P500,112.21
2022-07-13,S&P500,112.44
2022-07-14,S&P500,113.04
2022-07-15,S&P500,113.5
2022-07-16,S&P500,113.37
2022-07-17,S&P500,113.43
2022-07-18,S&P500,111.74
2022-07-19,S&P500,111.04
2022-07-20,S&P500,111.1
2022-07-21,S&P500,110.22
2022-07-22,S&P500,111.25
2022-07-23,S&P500,110.46
2022-07-24,S&P500,110.72
2022-07-25,S&P500,110.86
2022-07-26,S&P500,111.76
2022-07-27,S&P500,112.84
2022-07-28,S&P500,113.67
2022-07-29,S&P500,111.15
2022-07-30,S&P500,112.58
2022-07-31,S&P500,114.41
2022-08-01,S&P500,113.83
2022-08-02,S&P500,114.12
2022-08-03,S&P500,113.05
2022-08-04,S&P500,110.71
2022-08-05,S&P500,109.82
2022-08-06,S&P500,109.17
2022-08-07,S&P500,108.75
2022-08-08,S&P500,107.6
2022-08-09,S&P500,106.72
2022-08-10,S&P500,106.7
2022-08-11,S&P500,105.78
2022-08-12,S&P500,106.43
2022-08-13,S&P500,107.25
2022-08-14,S&P500,110.11
2022-08-15,S&P500,111.46
2022-08-16,S&P500,111.75
2022-08-17,S&P500,111.01
2022-08-18,S&P500,111.36
2022-08-19,S&P500,111.75
2022-08-20,S&P500,111.13
2022-08-21,S&P500,112.07
2022-08-22,S&P500,110.4
2022-08-23,S&P500,110.1
2022-08-24,S&P500,110.77
2022-08-25,S&P500,110.43
2022-08-26,S&P500,110.18
2022-08-27,S&P500,110.01
2022-08-28,S&P500,109.01
2022-08-29,S&P500,110.42
2022-08-30,S&P500,109.2
2022-08-31,S&P500,109.58
2022-09-01,S&P500,110.07
2022-09-02,S&P500,108.94
2022-09-03,S&P500,109.02
2022-09-04,S&P500,107.93
2022-09-05,S&P500,109.6
2022-09-06,S&P500,108.23
2022-09-07,S&P500,107.45
2022-09-08,S&P500,105.98
2022-09-09,S&P500,104.35
2022-09-10,S&P500,106.26
2022-09-11,S&P500,106.91
2022-09-12,S&P500,107.08
2022-09-13,S&P500,106.29
2022-09-14,S&P500,107.38
2022-09-15,S&P500,106.39
2022-09-16,S&P500,107.35
2022-09-17,S&P500,106.3
2022-09-18,S&P500,105.53
2022-09-19,S&P500,106.44
2022-09-20,S&P500,107.47
2022-09-21,S&P500,108.19
2022-09-22,S&P500,106.93
2022-09-23,S&P500,106.39
2022-09-24,S&P500,106.58
2022-09-25,S&P500,105.56
2022-09-26,S&P500,107.21
2022-09-27,S&P500,104.32
2022-09-28,S&P500,103.39
2022-09-29,S&P500,102.78
2022-09-30,S&P500,99.37
2022-10-01,S&P500,97.69
2022-10-02,S&P500,98.44
2022-10-03,S&P500,98.48
2022-10-04,S&P500,100.37
2022-10-05,S&P500,102.22
2022-10-06,S&P500,102.74
2022-10-07,S&P500,103.11
2022-10-08,S&P500,103.19
2022-10-09,S&P500,100.01
2022-10-10,S&P500,98.33
2022-10-11,S&P500,98.46
2022-10-12,S&P500,99.19
2022-10-13,S&P500,99.54
2022-10-14,S&P500,98.47
2022-10-15,S&P500,99.6
2022-10-16,S&P500,101.38
2022-10-17,S&P500,102.5
2022-10-18,S&P500,103.69
2022-10-19,S&P500,103.02
2022-10-20,S&P500,104.31
2022-10-21,S&P500,104.48
2022-10-22,S&P500,105.1
2022-10-23,S&P500,105.54
2022-10-24,S&P500,105.39
2022-10-25,S&P500,104.36
2022-10-26,S&P500,104.26
2022-10-27,S&P500,105.44
2022-10-28,S&P500,104.91
2022-10-29,S&P500,105.99
2022-10-30,S&P500,106.87
2022-10-31,S&P500,106.51
2022-11-01,S&P500,108.18
2022-11-02,S&P500,107.75
2022-11-03,S&P500,109.56
2022-11-04,S&P500,110.08
2022-11-05,S&P500,110.06
2022-11-06,S&P500,109.0
2022-11-07,S&P500,108.89
2022-11-08,S&P500,108.65
2022-11-09,S&P500,107.14
2022-11-10,S&P500,106.88
2022-11-11,S&P500,105.91
2022-11-12,S&P500,106.62
2022-11-13,S&P500,108.18
2022-11-14,S&P500,106.71
2022-11-15,S&P500,108.77
2022-11-16,S&P500,108.61
2022-11-17,S&P500,107.44
2022-11-18,S&P500,108.35
2022-11-19,S&P500,107.82
2022-11-20,S&P500,107.72
2022-11-21,S&P500,107.23
2022-11-22,S&P500,106.25
2022-11-23,S&P500,107.12
2022-11-24,S&P500,106.78
2022-11-25,S&P500,105.05
2022-11-26,S&P500,105.71
2022-11-27,S&P500,104.27
2022-11-28,S&P500,102.88
2022-11-29,S&P500,104.32
2022-11-30,S&P500,102.88
2022-12-01,S&P500,100.1
2022-12-02,S&P500,100.85
2022-12-03,S&P500,100.48
2022-12-04,S&P500,100.22
2022-12-05,S&P500,99.84
2022-12-06,S&P500,100.12
2022-12-07,S&P500,99.22
2022-12-08,S&P500,100.99
2022-12-09,S&P500,99.22
2022-12-10,S&P500,99.75
2022-12-11,S&P500,100.52
2022-12-12,S&P500,99.61
2022-12-13,S&P500,98.38
2022-12-14,S&P500,99.6
2022-12-15,S&P500,98.41
2022-12-16,S&P500,97.69
2022-12-17,S&P500,98.75
2022-12-18,S&P500,98.79
2022-12-19,S&P500,96.64
2022-12-20,S&P500,98.73
2022-12-21,S&P500,98.1
2022-12-22,S&P500,97.61
2022-12-23,S&P500,97.92
2022-12-24,S&P500,98.67
2022-12-25,S&P500,101.02
2022-12-26,S&P500,99.03
2022-12-27,S&P500,100.02
2022-12-28,S&P500,100.91
2022-12-29,S&P500,100.75
2022-12-30,S&P500,101.69
2022-12-31,S&P500,102.82
2023-01-01,S&P500,101.16
2023-01-02,S&P500,103.26
2023-01-03,S&P500,101.39
2023-01-04,S&P500,100.02
2023-01-05,S&P500,99.71
2023-01-06,S&P500,102.02
2023-01-07,S&P500,101.65
2023-01-08,S&P500,101.61
2023-01-09,S&P500,103.33
2023-01-10,S&P500,102.97
2023-01-11,S&P500,101.56
2023-01-12,S&P500,101.06
2023-01-13,S&P500,102.7
2023-01-14,S&P500,102.79
2023-01-15,S&P500,105.1
2023-01-16,S&P500,105.99
2023-01-17,S&P500,105.21
2023-01-18,S&P500,105.28
2023-01-19,S&P500,104.25
2023-01-20,S&P500,103.45
2023-01-21,S&P500,108.82
2023-01-22,S&P500,110.05
2023-01-23,S&P500,111.08
2023-01-24,S&P500,110.33
2023-01-25,S&P500,112.22
2023-01-26,S&P500,113.53
2023-01-27,S&P500,115.79
2023-01-28,S&P500,117.99
2023-01-29,S&P500,116.22
2023-01-30,S&P500,114.89
2023-01-31,S&P500,113.68
2023-02-01,S&P500,112.55
2023-02-02,S&P500,112.94
2023-02-03,S&P500,112.26
2023-02-04,S&P500,114.74
2023-02-05,S&P500,117.03
2023-02-06,S&P500,117.02
2023-02-07,S&P500,119.37
2023-02-08,S&P500,121.15
2023-02-09,S&P500,120.61
2023-02-10,S&P500,118.2
2023-02-11,S&P500,117.94
2023-02-12,S&P500,117.17
2023-02-13,S&P500,117.41
2023-02-14,S&P500,117.52
2023-02-15,S&P500,117.6
2023-02-16,S&P500,118.23
2023-02-17,S&P500,116.77
2023-02-18,S&P500,117.26
2023-02-19,S&P500,116.74
2023-02-20,S&P500,116.98
2023-02-21,S&P500,118.13
2023-02-22,S&P500,116.66
2023-02-23,S&P500,116.32
2023-02-24,S&P500,116.18
2023-02-25,S&P500,115.56
2023-02-26,S&P500,116.64
2023-02-27,S&P500,115.77
2023-02-28,S&P500,115.11
2023-03-01,S&P500,114.26
2023-03-02,S&P500,115.57
2023-03-03,S&P500,114.98
2023-03-04,S&P500,115.53
2023-03-05,S&P500,117.9
2023-03-06,S&P500,117.81
2023-03-07,S&P500,119.14
2023-03-08,S&P500,121.15
2023-03-09,S&P500,122.38
2023-03-10,S&P500,122.36
2023-03-11,S&P500,123.13
2023-03-12,S&P500,121.59
2023-03-13,S&P500,120.65
2023-03-14,S&P500,119.93
2023-03-15,S&P500,122.61
2023-03-16,S&P500,121.64
2023-03-17,S&P500,120.65
2023-03-18,S&P500,119.39
2023-03-19,S&P500,120.07
2023-03-20,S&P500,120.24
2023-03-21,S&P500,121.54
2023-03-22,S&P500,122.35
2023-03-23,S&P500,120.69
2023-03-24,S&P500,119.72
2023-03-25,S&P500,121.36
2023-03-26,S&P500,121.12
2023-03-27,S&P500,122.54
2023-03-28,S&P500,122.36
2023-03-29,S&P500,121.2
2023-03-30,S&P500,120.84
2023-03-31,S&P500,119.67
2023-04-01,S&P500,119.0
2023-04-02,S&P500,119.24
2023-04-03,S&P500,119.85
2023-04-04,S&P500,117.94
2023-04-05,S&P500,117.92
2023-04-06,S&P500,117.22
2023-04-07,S&P500,116.44
2023-04-08,S&P500,116.6
2023-04-09,S&P500,115.94
2023-04-10,S&P500,117.6
2023-04-11,S&P500,119.02
2023-04-12,S&P500,120.44
2023-04-13,S&P500,119.85
2023-04-14,S&P500,118.69
2023-04-15,S&P500,118.79
2023-04-16,S&P500,118.61
2023-04-17,S&P500,117.88
2023-04-18,S&P500,116.47
2023-04-19,S&P500,116.42
2023-04-20,S&P500,115.93
2023-04-21,S&P500,116.76
2023-04-22,S&P500,117.56
2023-04-23,S&P500,118.88
2023-04-24,S&P500,117.37
2023-04-25,S&P500,117.85
2023-04-26,S&P500,116.98
2023-04-27,S&P500,115.51
2023-04-28,S&P500,115.0
2023-04-29,S&P500,116.28
2023-04-30,S&P500,115.83
2023-05-01,S&P500,117.71
2023-05-02,S&P500,118.37
2023-05-03,S&P500,117.9
2023-05-04,S&P500,119.29
2023-05-05,S&P500,119.82
2023-05-06,S&P500,118.7
2023-05-07,S&P500,120.93
2023-05-08,S&P500,121.25
2023-05-09,S&P500,121.27
2023-05-10,S&P500,120.24
2023-05-11,S&P500,121.66
2023-05-12,S&P500,122.28
2023-05-13,S&P500,123.03
2023-05-14,S&P500,122.42
2023-05-15,S&P500,123.42
2023-05-16,S&P500,124.52
2023-05-17,S&P500,123.72
2023-05-18,S&P500,122.02
2023-05-19,S&P500,122.71
2023-05-20,S&P500,120.83
2023-05-21,S&P500,121.01
2023-05-22,S&P500,120.47
2023-05-23,S&P500,121.93
2023-05-24,S&P500,121.46
2023-05-25,S&P500,122.79
2023-05-26,S&P500,122.17
2023-05-27,S&P500,123.37
2023-05-28,S&P500,125.85
2023-05-29,S&P500,124.56
2023-05-30,S&P500,124.92
2023-05-31,S&P500,128.21
2023-06-01,S&P500,128.29
2023-06-02,S&P500,128.37
2023-06-03,S&P500,129.31
2023-06-04,S&P500,129.36
2023-06-05,S&P500,127.31
2023-06-06,S&P500,128.67
2023-06-07,S&P500,126.27
2023-06-08,S&P500,125.77
2023-06-09,S&P500,127.22
2023-06-10,S&P500,126.79
2023-06-11,S&P500,125.96
2023-06-12,S&P500,127.01
2023-06-13,S&P500,125.99
2023-06-14,S&P500,124.53
2023-06-15,S&P500,124.86
2023-06-16,S&P500,124.64
2023-06-17,S&P500,123.14
2023-06-18,S&P500,123.91
2023-06-19,S&P500,124.46
2023-06-20,S&P500,124.03
2023-06-21,S&P500,123.68
2023-06-22,S&P500,124.25
2023-06-23,S&P500,125.68
2023-06-24,S&P500,125.34
2023-06-25,S&P500,126.12
2023-06-26,S&P500,126.8
2023-06-27,S&P500,127.86
2023-06-28,S&P500,127.9
2023-06-29,S&P500,126.81
2023-06-30,S&P500,126.25
2023-07-01,S&P500,126.66
2023-07-02,S&P500,128.85
2023-07-03,S&P500,128.27
2023-07-04,S&P500,129.23
2023-07-05,S&P500,128.84
2023-07-06,S&P500,128.97
2023-07-07,S&P500,130.79
2023-07-08,S&P500,131.71
2023-07-09,S&P500,130.22
2023-07-10,S&P500,129.53
2023-07-11,S&P500,131.04
2023-07-12,S&P500,131.21
2023-07-13,S&P500,129.83
2023-07-14,S&P500,128.85
2023-07-15,S&P500,129.69
2023-07-16,S&P500,130.88
2023-07-17,S&P500,130.91
2023-07-18,S&P500,133.88
2023-07-19,S&P500,134.86
2023-07-20,S&P500,134.57
2023-07-21,S&P500,133.59
2023-07-22,S&P500,132.42
2023-07-23,S&P500,132.83
2023-07-24,S&P500,132.24
2023-07-25,S&P500,134.25
2023-07-26,S&P500,136.01
2023-07-27,S&P500,136.77
2023-07-28,S&P500,135.35
2023-07-29,S&P500,134.55
2023-07-30,S&P500,136.05
2023-07-31,S&P500,135.38
2023-08-01,S&P500,136.72
2023-08-02,S&P500,137.29
2023-08-03,S&P500,137.36
2023-08-04,S&P500,136.51
2023-08-05,S&P500,136.4
2023-08-06,S&P500,136.63
2023-08-07,S&P500,137.87
2023-08-08,S&P500,136.8
2023-08-09,S&P500,136.49
2023-08-10,S&P500,136.54
2023-08-11,S&P500,137.34
2023-08-12,S&P500,136.25
2023-08-13,S&P500,134.67
2023-08-14,S&P500,135.47
2023-08-15,S&P500,133.65
2023-08-16,S&P500,135.2
2023-08-17,S&P500,135.01
2023-08-18,S&P500,133.15
2023-08-19,S&P500,132.57
2023-08-20,S&P500,133.03
2023-08-21,S&P500,132.39
2023-08-22,S&P500,132.41
2023-08-23,S&P500,133.3
2023-08-24,S&P500,133.06
2023-08-25,S&P500,131.94
2023-08-26,S&P500,131.58
2023-08-27,S&P500,133.27
2023-08-28,S&P500,135.3
2023-08-29,S&P500,132.87
2023-08-30,S&P500,134.18
2023-08-31,S&P500,134.48
2023-09-01,S&P500,135.59
2023-09-02,S&P500,134.93
2023-09-03,S&P500,132.81
2023-09-04,S&P500,133.51
2023-09-05,S&P500,132.38
2023-09-06,S&P500,130.71
2023-09-07,S&P500,129.13
2023-09-08,S&P500,129.85
2023-09-09,S&P500,130.02
2023-09-10,S&P500,130.96
2023-09-11,S&P500,131.76
2023-09-12,S&P500,131.26
2023-09-13,S&P500,131.17
2023-09-14,S&P500,130.56
2023-09-15,S&P500,130.31
2023-09-16,S&P500,129.15
2023-09-17,S&P500,129.61
2023-09-18,S&P500,130.91
2023-09-19,S&P500,129.93
2023-09-20,S&P500,131.46
2023-09-21,S&P500,131.6
2023-09-22,S&P500,131.89
2023-09-23,S&P500,129.85
2023-09-24,S&P500,127.68
2023-09-25,S&P500,127.85
2023-09-26,S&P500,128.8
2023-09-27,S&P500,128.0
2023-09-28,S&P500,130.0
2023-09-29,S&P500,130.88
2023-09-30,S&P500,129.79
2023-10-01,S&P500,129.83
2023-10-02,S&P500,132.8
2023-10-03,S&P500,131.31
2023-10-04,S&P500,131.94
2023-10-05,S&P500,131.56
2023-10-06,S&P500,132.4
2023-10-07,S&P500,133.92
2023-10-08,S&P500,133.46
2023-10-09,S&P500,134.8
2023-10-10,S&P500,137.47
2023-10-11,S&P500,137.55
2023-10-12,S&P500,138.49
2023-10-13,S&P500,137.78
2023-10-14,S&P500,137.81
2023-10-15,S&P500,137.59
2023-10-16,S&P500,138.55
2023-10-17,S&P500,140.0
2023-10-18,S&P500,139.86
2023-10-19,S&P500,141.7
2023-10-20,S&P500,143.54
2023-10-21,S&P500,144.56
2023-10-22,S&P500,143.94
2023-10-23,S&P500,143.2
2023-10-24,S&P500,142.23
2023-10-25,S&P500,143.37
